TaskID;TaskName;TaskStatus;ResponsibleRoleName;ProcessLink;Artifact;Description;TimelyRelation;PLibVersion;Milestones;ImpactCategory;PredecessorTasks;OptimisticEstimate;OptimisticEstimateComment;MostLikelyEstimate;MostLikelyEstimateComment;PessimisticEstimate;PessimisticEstimateComment;FinalEstimation;LessonsLearntFactor;EffortEstimation;RemarksAssumptions;StudyProject;SWaaP;ProductLicensedToCustomer;ExternalSuppliers(Sub)project;RBInternalSWSupplierNoPSECGuidelines;EndeavourIsInnovation;OBDResponsibilityIsAtRB;NonGenericConfigManagement;SWSharingIsDoneInProject;PrjIsNotSuccessorProject;HasSecurityRelevantRequirements;ASILD;ASILC;ASILB;ASILA;QM;EDC17Prj;SWaaPIsCustPrj
Security_017;Security: Conduct the Threat & Risk Analysis Security for the product;1;4;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=Management+Processes%7CProject+Management%7CProject+Design+Software%7CCarry+out+Security+specific+activities&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;107;Shall be taken over from the Platfrom project in case if there is no customer specific changes implemented with regard to product Security features;-49;1;"16;17;22;23";4;"Security_001;Security_003";4;Good Understanding about the security process + security specific requirements from OEM;10;medium size project few tracking items;15;Large changes with many open items;9,833333333;1;10;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Special_001;Perform the Licensing Process;1;4;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementName=Licensing&projectName=DGS-EC+SW+and+Calibration+Product+Development&anon=1#;"126;145";;0;3;"1;4;8";"1;2;3;4;5";;12;Licensing can be taken over from previous projects;40;no take over of licensing possible, know how about licensing given;105;First time Licensing is done;46,16666667;1;46;;;;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Stakeholder_Requirements_001;Stakeholder Requirements: Analyze the stakeholder requirements, document the analysis and get the agreement from relevant stakeholders;1;4;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Artifact&elementName=Management+Work+Products%7CQuotation+Process%7CStakeholder+Requirements+Specification&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;"80;139";;-35;3;"22;23";"1;2;3;4";;4;No major problems, simple actions;6;few Problems with minimal tracking efforts;12;Many problems and lot of tracking required;6,666666667;1;7;;;"1;2;3;4;5";FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Stakeholder_Requirements_002;PVER Delivery: Create SW Container for B-Sample delivery to customer;2;4;;;;0;2;10;"1;2;3;4;5";;1;No major problems, simple actions;2;few Problems with minimal tracking efforts;4;Many problems and lot of tracking required;2,166666667;1;2;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Stakeholder_Requirements_003;Project: Perform Review of SW-QGR;2;4;;;;0;2;6;"1;2;3;4;5";;1;simple PVP for very uncomplex product;2;PVP similar to Plib template;6;complex project with complex PVP;2,5;1;3;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Stakeholder_Requirements_004;EWAK: Update Indi-Spec (ECU Individualization Specification) for EWAK;2;4;;;;0;2;24;"1;2;3;4;5";;2;Carry over project all documents are carried over with minimal changes;4;Similar project already in series with adoptaions required;8;New project and documants to be created;4,333333333;1;4;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Stakeholder_Requirements_005;PVER Delivery: Create SW Container for C-Sample delivery to customer;2;4;;;;0;2;12;"1;2;3;4;5";;2;Small updates in the Plib;4;minimal updates required and no major issues while migrating;8;Many templates needs update and issues faces while migrating;4,333333333;1;4;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Subcontract_001;Subcontract Management: Determine the work products (components) to be acquired;2;4;;;;0;2;4;"1;2;3;4;5";;8;small sized project;16;medium size project;32;large and complex project;17,33333333;1;17;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
SW_Development_001;SW Development: Fulfil the scope of FOSS usage and (for series delivery) perform SW-scan and fulfil license obligations;2;4;;;;0;2;5;"1;2;3;4;5";;0;;0;;0;;0;1;0;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
SYS_001;Security: Revisit and update security bill of materials for the project;2;4;;;;0;2;"16;23";"1;2;3;4;5";;2;Project is based on a previous project;4;Usual PIC (B or C), experienced CM-R;6;huge project. Less experience of CM-R;4;1;4;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
SYS_002;Project closure: Update the security relevant documents and handover security responsibility to Product Responsible Department or Individual (PRD);2;4;;;;0;2;14;"1;2;3;4;5";;0,5;Project is based on a previous project;1;Usual PIC (B or C), experienced CM-R;3;huge project. Less experience of CM-R;1,25;1;1;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
SYS_003;SYS: Software Architectural Design RbD;2;4;;;;0;2;4;"1;2;3;4;5";;8;small sized project;16;medium size project;32;large and complex project;17,33333333;1;17;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
SYS_004;SYS: Create and review Software Architecture;2;32;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementName=SW+Architecture+Design+documentation&projectName=DGS-EC+SW+and+Calibration+Product+Development&anon=1#;93;;0;1;7;"1;2";;16;simple FOSS run, no major deviation;24;few deviations;40;new SW setup many deviations requiring action;25,33333333;1;25;;;"1;2;3;4;5";FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Testing_001;Testing: Create and maintain the test specifications and review the test specifications;1;30;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=SW+Product+Development%7CRequirement+based+Development%7CECU+System+Integration+and+Integration+Test%7CCreate+and+maintain+the+test+specification&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;25;;0;1;"15;16;17;18;22;23";"1;2;3;4;5";Project_021;3;less failures due to less content of the PVER;4;Value is a detailed expert estimation done for customer negotiation;6;Value is a detailed expert estimation done for customer negotiation;4,166666667;1;4;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Testing_002;Testing: Perform BFT and verify results;1;30;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=SW+Product+Development%7CChange+based+Development%7CSystem+Integration+and+Integration+Test+%28CbD%29%7CBase+Function+Test&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;10;;0;1;"15;16;17;18;22;23";"1;2;3;4;5";PVER_Creation_005;6;less failures due to less content of the PVER;8;Value is a detailed expert estimation done for customer negotiation;10;Value is a detailed expert estimation done for customer negotiation;8;1;8;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Testing_003;Project: Check any codex case according to RB.GF182;2;4;;;;0;2;"2;3;4;5;6;8;9";"1;2;3;4;5";;40;Small contnet, and less contnts to verify;60;Medium content and most information available;120;large content requiring lot of tracking;66,66666667;1;67;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Testing_004;Testing: Perform CST (Customer project specific Tests) and verify results;1;32;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=SW+Product+Development%7CChange+based+Development%7CSystem+Integration+and+Integration+Test+%28CbD%29%7CCustomer+Specific+Tests&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;16;;0;1;"15;16;17;18;22;23";"1;2;3;4;5";PVER_Creation_005;1;simple PVP for very uncomplex product;2;PVP similar to Plib template;5;complex project with complex PVP;2,333333333;1;2;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Testing_005;Testing: Perform PVER-Conf and verify results;1;30;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=SW+Product+Development%7CChange+based+Development%7CSystem+Integration+and+Integration+Test+%28CbD%29%7CPVER+Configuration+Test+%28PVER-Conf%29&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;73;;0;1;"15;16;17;18;22;23";"1;2;3;4;5";PVER_Creation_005;5;less failures due to less content of the PVER;8;Value is a detailed expert estimation done for customer negotiation;20;Value is a detailed expert estimation done for customer negotiation;9,5;1;10;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Testing_006;Testing: Perform Robustness-Tests Com and verify results;1;30;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=SW+Product+Development%7CChange+based+Development%7CSystem+Integration+and+Integration+Test+%28CbD%29%7CRobustness-Tests&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;82;;0;1;"16;17;22;23";"1;2;3;4;5";PVER_Creation_005;2;all test setup works in first go no major findings;4;small setup issyues and few finding;6;setup issues and many issues to resolve;4;1;4;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Testing_007;Testing: Perform Robustness-Tests I/O and verify results;1;30;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=SW+Product+Development%7CChange+based+Development%7CSystem+Integration+and+Integration+Test+%28CbD%29%7CRobustness-Tests&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;82;;0;1;"16;17;22;23";"1;2;3;4;5";PVER_Creation_005;16;all test setup works in first go no major findings;24;small setup issues and few finding;40;setup issues and many issues to resolve;25,33333333;1;25;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Testing_008;Testing: Perform Robustness-Tests Output State Test and verify results;1;30;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=SW+Product+Development%7CChange+based+Development%7CSystem+Integration+and+Integration+Test+%28CbD%29%7CRobustness-Tests&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;82;It is mandatory to perform the test at least once before series production with C sample or D sample ECU to check the behavior of ECU Outputs (Ramp-Up) during Initialization and check interference of MOCSOP (Shut Off Path test). Recommended with automation for every major delivery.;0;1;"16;17;22;23";"1;2;3;4;5";PVER_Creation_005;2;all test setup works in first go no major findings;4;small setup issyues and few finding;6;setup issues and many issues to resolve;4;1;4;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Testing_009;Testing: Perform SST and verify results;1;4;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementName=Security+Series+Test&projectName=DGS-EC+SW+and+Calibration+Product+Development&anon=1#;92;;28;1;"15;16;17;18;22;23";"1;2;3;4;5";;16;simple FOSS run, no major deviation;24;few deviations;40;new SW setup many deviations requiring action;25,33333333;1;25;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Testing_010;Testing: Update the integration tests results as agreed in PVP;1;30;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=SW+Product+Development%7CRequirement+based+Development%7CECU+System+Integration+and+Integration+Test%7CVerify+the+test+result&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;75;;0;1;"15;16;17;18;22;23";"1;2;3;4;5";"Testing_002;Testing_004;Testing_005;Testing_006;Testing_007;Testing_008;Testing_009;Testing_011;Testing_012;Testing_013;Testing_014;Testing_015;Testing_016;Testing_017;Testing_018;Testing_019;Testing_020;Testing_021;Testing_022;Testing_024";7;less failures due to less content of the PVER;10;Value is a detailed expert estimation done for customer negotiation;15;Value is a detailed expert estimation done for customer negotiation;10,33333333;1;10;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Testing_011;Testing: Perform VIVA and verify results;1;43;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=SW+Product+Development%7CChange+based+Development%7CSystem+Integration+and+Integration+Test+%28CbD%29%7CVirtually+Integrated+Vehicle+Analysis&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;110;;70;1;"22;23";"1;2;3;4;5";;4;small update to already existing IndiSpec;8;medium changes;24;new Indi spec creation;10;1;10;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Testing_012;Testing: Prepare the test environment and perform Static Code Checks;1;33;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=SW+Product+Development%7CRequirement+based+Development%7CSW+Unit+%26+Component+Verification%7CStatic+Code+Checks%7CPrepare+the+test+environment+and+perform+Static+Code+Checks&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;86;;0;1;"15;16;17;18;22;23";"1;2;3;4;5";PVER_Creation_005;40;less failures due to less content of the PVER;60;Value is a detailed expert estimation done for customer negotiation;80;Value is a detailed expert estimation done for customer negotiation;60;1;60;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Testing_013;Testing: Verification of the implemented model against the function specification of the component;2;33;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=SW+Product+Development%7CRequirement+based+Development%7CSW+Unit+%26+Component+Verification%7CImplementation+Review%7CPerform+the+implementation+review&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;;Content of function specification Detailed SW Design functional documentation all meta data code efficiency and compliance with the modelling guidelines;0;3;"15;16;17;18;22;23";"1;2;3;4;5";;8;less failures due to less content of the PVER;10;Value is a detailed expert estimation done for customer negotiation;12;Value is a detailed expert estimation done for customer negotiation;10;1;10;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Testing_014;Testing: Perform SRR and verify results;1;30;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=SW+Product+Development%7CChange+based+Development%7CSystem+Integration+and+Integration+Test+%28CbD%29%7CSeries+Release+Readiness+Test&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;90;;28;1;"15;16;17;18;22;23";"1;2;3;4;5";"PVER_Delivery_009;PVER_Delivery_012";8;carry over setup;16;new setup experienced team;32;new setup, inexperienced team;17,33333333;1;17;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Testing_015;Testing: Perform PVER-F;2;32;#https://tc0003.si.de.bosch.com/pkit/go/process/element.do?elementName=PVER%20Functional%20Test%20(PVER-F)&projectName=DGS-EC%20SW%20and%20Calibration%20Product%20Development&anon=1#;74;based on impact analysis to be partly re-executed for every Final PVER;0;1;"15;16;17;18;22;23";"1;2;3;4;5";PVER_Creation_005;8;changed content is very low (less features);12;changed content is average;26;changed content in Project is huge (many new features);13,66666667;1;14;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Testing_016;Testing: collect EEPROM Approval Letters (only for MEDC17);1;30;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementName=Collect+the+EEPROM+configuration+information&projectName=DGS-EC+SW+and+Calibration+Product+Development#;47;mandatory for MEDC17 series at QGC4 (not MDG1);0;3;2;"1;2;3;4;5";PVER_Delivery_010;4;changed content is very low (less features);8;changed content is average;15;changed content in Project is huge (many new features);8,5;1;9;;;"1;2;3;4;5";FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;FALSCH
Testing_017;Testing: Perform EEP/Mem Release Approval Request;1;29;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementName=Release+the+EEPROM+configuration&projectName=DGS-EC+SW+and+Calibration+Product+Development#;47;mandatory for series at QGC4 (for both: MEDC17 / MDG1);0;1;2;"1;2;3;4;5";;2;changed content is very low (less features);4;changed content is average;10;changed content in Project is huge (many new features);4,666666667;1;5;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Testing_018;Testing: Perform OST;1;32;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementName=OBD+Scan+Tool+Test&projectName=DGS-EC+SW+and+Calibration+Product+Development#;49;Recommendation: Not later than with the last but one major delivery before RB-SOP the test should be executed.;0;1;"16;17;22;23";"1;2;3;4;5";PVER_Creation_005;15;all test setup works in first go no major findings;40;small setup issyues and few finding;80;setup issues and many issues to resolve;42,5;1;43;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Testing_019;Testing: Perform OPT;1;32;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementName=OBD+PID+Test&projectName=DGS-EC+SW+and+Calibration+Product+Development#;48;Recommendation: Not later than with the last but one major delivery before RB-SOP the test should be executed.;0;1;"16;17;22;23";"1;2;3;4;5";PVER_Creation_005;10;all test setup works in first go no major findings;40;small setup issyues and few finding;80;setup issues and many issues to resolve;41,66666667;1;42;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Testing_020;Testing: Perform EEPROM Test;1;30;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementName=Robustness-Tests&projectName=DGS-EC+SW+and+Calibration+Product+Development#;26;It is recommended to perform the EEP Base Functional Test and the EEPROM Stress Test at least once shortly before series production.;0;1;"16;17;22;23";"1;2;3;4;5";PVER_Creation_005;2;all test setup works in first go no major findings;6;small setup issyues and few finding;10;setup issues and many issues to resolve;6;1;6;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Testing_021;Testing: Perform FT Value;1;32;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementName=Functional+Test&projectName=DGS-EC+SW+and+Calibration+Product+Development#;106;To be done for every release;0;1;"15;16;17;18;19;20;22;23";"1;2;3;4;5";PVER_Creation_005;15;all test setup works in first go no major findings;40;small setup issyues and few finding;80;setup issues and many issues to resolve;42,5;1;43;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
